Date,ABBV,DHR,JNJ,LLY,MRK,NVS,PFE,UNH
2018-02-23,94.8208236694336,97.24498748779297,116.41703796386719,72.10166931152344,45.10761642456055,63.62251281738281,28.945302963256836,214.57859802246094
2018-02-26,97.04861450195312,98.71351623535156,117.20691680908203,73.41094970703125,46.085899353027344,64.14444732666016,29.607860565185547,218.21453857421875
2018-02-27,94.4295883178711,97.47993469238281,116.85191345214844,72.055908203125,44.98430633544922,63.040950775146484,29.376365661621094,216.77883911132812
2018-02-28,92.48921966552734,95.72752380371094,115.26336669921875,70.51773071289062,44.5732536315918,62.1462287902832,28.985210418701172,210.84939575195312
2018-03-01,90.90022277832031,93.97508239746094,112.95597076416016,70.04163360595703,44.14577865600586,61.43790054321289,28.442392349243164,209.25514221191406
2018-03-02,91.85841369628906,94.20027160644531,114.32263946533203,70.71001434326172,44.68834686279297,61.92253875732422,28.697832107543945,209.94508361816406
2018-03-05,92.35348510742188,95.5317153930664,115.1834716796875,71.14031219482422,44.72123718261719,62.84709548950195,28.833539962768555,212.9191131591797
2018-03-06,91.47514343261719,95.69815826416016,113.7901840209961,70.67338562011719,44.63903045654297,63.01481628417969,28.64195442199707,210.86801147460938
2018-03-07,91.60289764404297,98.70370483398438,114.51788330078125,70.90227508544922,44.778785705566406,63.24668502807617,28.68187141418457,211.88421630859375
2018-03-08,93.43145751953125,99.47712707519531,117.19801330566406,72.22985076904297,45.01718521118164,63.65632247924805,29.13688087463379,210.20985412597656
2018-03-09,95.25199127197266,101.56240844726562,118.74219512939453,72.88908386230469,45.32957458496094,63.965492248535156,29.352415084838867,210.86468505859375
2018-03-12,94.46149444580078,101.22955322265625,117.7038803100586,72.36719512939453,45.51044464111328,64.08141326904297,29.224687576293945,208.3765411376953
2018-03-13,95.61931610107422,100.64215087890625,119.23030853271484,72.46791076660156,45.51865768432617,63.57902908325195,29.336448669433594,212.277099609375
2018-03-14,94.97252655029297,100.03515625,117.42877197265625,71.86361694335938,45.444026947021484,63.56357192993164,29.01715087890625,210.81787109375
2018-03-15,91.77056884765625,100.0743179321289,118.0854721069336,72.10166931152344,45.81719207763672,63.23122024536133,29.200746536254883,214.65296936035156
2018-03-16,90.79642486572266,99.7904052734375,118.63568115234375,73.69478607177734,46.16548538208008,63.42445373535156,29.360403060913086,213.13768005371094
2018-03-19,89.45494842529297,98.20441436767578,115.58283996582031,72.0833740234375,45.30305099487305,62.78293991088867,29.001176834106445,210.50918579101562
2018-03-20,89.95001983642578,98.44913482666016,116.44368743896484,71.7537612915039,45.31134033203125,62.867958068847656,29.001176834106445,212.12742614746094
2018-03-21,89.79032897949219,97.71490478515625,116.42594146728516,71.63475036621094,45.352806091308594,62.6670036315918,28.953275680541992,208.42330932617188
2018-03-22,78.33197021484375,95.44358825683594,113.04470825195312,70.06910705566406,44.88011169433594,61.73951721191406,28.41844367980957,201.30499267578125
2018-03-23,77.82095336914062,93.92615509033203,111.02129364013672,68.44854736328125,44.29133224487305,60.71928787231445,27.53236198425293,198.81686401367188
2018-03-26,76.08023834228516,96.09954071044922,113.0535888671875,69.74864959716797,44.81377410888672,61.58494186401367,27.971410751342773,204.91563415527344
2018-03-27,73.46916198730469,95.20863342285156,112.89383697509766,69.27254486083984,44.57328796386719,61.407169342041016,27.947458267211914,203.87733459472656
2018-03-28,75.27375030517578,94.64968872070312,113.10682678222656,70.50859069824219,45.68450927734375,62.798397064208984,28.178956985473633,204.38241577148438
2018-03-29,75.57717895507812,96.01275634765625,113.72806549072266,70.83819580078125,45.17036437988281,62.489234924316406,28.330629348754883,200.1731719970703
2018-04-02,73.02999877929688,94.23783111572266,110.54206848144531,69.30917358398438,44.175235748291016,61.515380859375,27.97939109802246,203.16644287109375
2018-04-03,72.3353042602539,96.32655334472656,113.9055404663086,70.99383544921875,44.8552360534668,61.925018310546875,28.4822998046875,210.069580078125
2018-04-04,74.21175384521484,97.14046478271484,115.73371124267578,71.96435546875,45.22840881347656,62.5201530456543,28.841524124145508,214.00755310058594
2018-04-05,73.62886810302734,97.29737091064453,115.99996948242188,71.982666015625,45.220123291015625,62.651546478271484,28.522214889526367,214.2694854736328
2018-04-06,71.68852996826172,94.7869644165039,113.6836929321289,70.36209869384766,44.249874114990234,61.986854553222656,28.07518196105957,209.4896697998047
2018-04-09,72.2474594116211,95.70877075195312,114.90837097167969,70.81070709228516,46.57183837890625,62.659278869628906,28.30668830871582,208.339111328125
2018-04-10,74.75473022460938,97.59154510498047,115.59172058105469,72.53199768066406,46.845489501953125,63.27759552001953,28.697832107543945,212.13677978515625
2018-04-11,74.77069854736328,96.51285552978516,115.04151153564453,72.0833740234375,46.60499954223633,62.53560256958008,28.570112228393555,207.562744140625
2018-04-12,74.31893157958984,97.0816421508789,115.7514419555664,72.59608459472656,47.05280303955078,62.94524002075195,28.993194580078125,209.75155639648438
2018-04-13,74.08494567871094,97.31698608398438,115.92008209228516,72.98978424072266,47.40938949584961,62.636085510253906,28.993194580078125,209.7889404296875
2018-04-16,74.7061538696289,98.47410583496094,116.9317855834961,73.35603332519531,48.636714935302734,62.73656463623047,29.160829544067383,215.43869018554688
2018-04-17,75.5048599243164,99.71952056884766,115.84907531738281,73.17290496826172,49.15085220336914,63.20803451538086,29.001176834106445,223.13697814941406
2018-04-18,76.09379577636719,100.41576385498047,113.34645080566406,72.98978424072266,48.860618591308594,63.146209716796875,29.128908157348633,221.12588500976562
2018-04-19,75.03691864013672,99.53319549560547,113.1955795288086,73.01727294921875,48.62841033935547,61.05936813354492,29.160829544067383,220.52720642089844
2018-04-20,74.7061538696289,99.37628173828125,112.4057388305664,72.385498046875,48.78598403930664,60.19371032714844,29.24065589904785,219.87240600585938
2018-04-23,75.166015625,99.23898315429688,112.55660247802734,73.42927551269531,49.96354675292969,59.977298736572266,29.376365661621094,219.19895935058594
2018-04-24,73.70576477050781,98.16032409667969,111.98863220214844,73.32854461669922,49.83086395263672,59.505828857421875,29.58392333984375,219.0867156982422
2018-04-25,74.11721801757812,98.5427474975586,112.4944839477539,74.28990936279297,49.449398040771484,59.065269470214844,29.280576705932617,219.72279357910156
2018-04-26,78.61089324951172,99.80777740478516,113.60379791259766,75.58086395263672,49.2669677734375,59.67586898803711,29.416278839111328,221.71514892578125
2018-04-27,79.65160369873047,99.67047119140625,113.83456420898438,75.74568176269531,49.316715240478516,59.72224426269531,29.536012649536133,224.66160583496094
2018-04-30,77.89287567138672,98.37606048583984,112.2548599243164,74.22581481933594,48.819156646728516,59.27395248413086,29.224687576293945,221.12588500976562
2018-05-01,82.34619903564453,98.93501281738281,111.82889556884766,72.39466857910156,48.08110809326172,58.95707321166992,28.258785247802734,221.5467987060547
2018-05-02,80.9747085571289,97.63078308105469,109.60136413574219,72.1749267578125,47.51719284057617,58.57835006713867,27.851669311523438,218.37582397460938
2018-05-03,80.902099609375,97.0816421508789,109.18424987792969,71.45162200927734,47.707923889160156,58.98798751831055,27.747894287109375,219.021240234375
2018-05-04,80.81334686279297,98.25837707519531,110.21371459960938,71.7812271118164,47.8903694152832,59.27395248413086,27.811752319335938,220.658203125
2018-05-07,80.37769317626953,97.65039825439453,109.6812515258789,71.9917984008789,47.58354187011719,59.5831298828125,27.88360023498535,218.6751708984375
2018-05-08,80.192138671875,97.25813293457031,108.8115234375,72.220703125,47.06939697265625,59.621768951416016,27.923513412475586,217.03822326660156
2018-05-09,81.62818145751953,97.61117553710938,109.6102294921875,72.57777404785156,48.056217193603516,59.5831298828125,28.07518196105957,214.40045166015625
2018-05-10,82.97547149658203,99.20957946777344,111.24315643310547,74.03355407714844,48.14744186401367,59.46718215942383,28.24445915222168,218.60968017578125
2018-05-11,84.04844665527344,99.83718872070312,112.92044830322266,75.48931121826172,49.49916076660156,59.93865966796875,28.61524772644043,222.8843994140625
2018-05-14,85.42801666259766,100.6805191040039,111.87326049804688,76.05696868896484,49.49086380004883,60.54151916503906,28.905426025390625,227.20590209960938
2018-05-15,84.04844665527344,98.29759979248047,111.04791259765625,75.26957702636719,49.092811584472656,59.861366271972656,28.76839828491211,224.0255584716797
2018-05-16,84.7422866821289,98.74869537353516,111.24315643310547,74.83906555175781,49.54890823364258,59.977298736572266,28.760334014892578,226.1021728515625
2018-05-17,84.96815490722656,98.8271484375,109.91197967529297,75.28157043457031,48.98500442504883,59.629493713378906,28.784521102905273,227.26205444335938
2018-05-18,85.50061798095703,99.28804016113281,110.25808715820312,75.6595230102539,49.04305648803711,59.55992889404297,28.72809410095215,228.83348083496094
2018-05-21,85.70232391357422,100.25886535644531,109.79660034179688,75.43828582763672,48.57037353515625,59.35124588012695,28.8570613861084,231.88282775878906
2018-05-22,85.70232391357422,99.44493865966797,109.0777587890625,75.79781341552734,48.470855712890625,59.38990020751953,28.79258155822754,229.33859252929688
2018-05-23,85.1940689086914,100.33729553222656,109.55697631835938,76.22187805175781,49.067928314208984,59.07300567626953,28.994094848632812,228.47804260253906
2018-05-24,83.20941925048828,100.30789947509766,108.4920425415039,76.24955749511719,49.03476333618164,58.87205123901367,28.92961311340332,227.04690551757812
2018-05-25,81.54749298095703,100.15097045898438,108.59931945800781,76.30486297607422,49.00160217285156,58.81794357299805,28.760334014892578,229.12344360351562
2018-05-29,80.24861145019531,98.60160827636719,106.74867248535156,76.00064086914062,48.42939376831055,57.936832427978516,28.776460647583008,226.5231170654297
2018-05-30,83.10455322265625,99.28804016113281,108.15229797363281,77.30972290039062,49.52403259277344,58.53196716308594,29.058582305908203,229.11410522460938
2018-05-31,79.82102966308594,97.356201171875,106.94534301757812,78.39753723144531,49.36647415161133,57.59675979614258,28.961854934692383,225.90573120117188
2018-06-01,79.10302734375,98.64083099365234,108.41157531738281,78.22240447998047,50.22062683105469,58.43149185180664,29.21979522705078,227.62681579589844
2018-06-04,79.95011138916016,99.89602661132812,109.02847290039062,78.42520904541016,51.431358337402344,58.55516052246094,29.381000518798828,228.8241424560547
2018-06-05,80.06305694580078,100.11175537109375,108.60826873779297,78.1947250366211,50.908912658691406,57.89045715332031,29.372943878173828,228.63702392578125
2018-06-06,80.66007232666016,100.80801391601562,109.77945709228516,79.21803283691406,51.356719970703125,58.130062103271484,29.324573516845703,232.58441162109375
2018-06-07,80.12759399414062,100.51383209228516,110.2622299194336,79.17193603515625,51.40647888183594,58.34647750854492,29.41325569152832,232.89308166503906
2018-06-08,81.02310180664062,101.00411987304688,110.9148941040039,79.35631561279297,51.89574432373047,58.130062103271484,29.558338165283203,234.48318481445312
2018-06-11,80.49065399169922,101.23946380615234,109.6632308959961,79.15350341796875,51.68843078613281,58.586082458496094,29.260099411010742,237.38291931152344
2018-06-12,79.79682922363281,101.16101837158203,109.55594635009766,78.81240844726562,51.77964782714844,58.61699295043945,29.260099411010742,237.1958465576172
2018-06-13,78.72383117675781,100.63150787353516,109.63639831542969,79.0244369506836,51.90403747558594,58.57835006713867,29.19561195373535,236.53172302246094
2018-06-14,79.66773223876953,100.65110778808594,109.43972778320312,79.605224609375,51.444419860839844,58.725196838378906,29.14724349975586,238.83279418945312
2018-06-15,80.32928466796875,100.32747650146484,109.61853790283203,80.09382629394531,51.837196350097656,58.57835006713867,29.308454513549805,240.28775024414062
2018-06-18,79.44992065429688,99.3076400756836,108.46521759033203,79.38396453857422,50.96807861328125,57.264404296875,29.14724349975586,239.24581909179688
2018-06-19,79.07073974609375,98.09166717529297,109.58277130126953,80.03850555419922,51.00150680541992,56.86249923706055,29.19561195373535,237.50924682617188
2018-06-20,79.26436614990234,97.21891784667969,109.10892486572266,79.54070281982422,51.21043014526367,57.372615814208984,29.389068603515625,237.31210327148438
2018-06-21,77.08611297607422,96.01275634765625,108.58145141601562,79.34709930419922,51.126861572265625,57.17938995361328,29.260099411010742,236.44847106933594
2018-06-22,75.42417907714844,97.37582397460938,109.82415008544922,79.20883178710938,51.36920928955078,58.014129638671875,29.429372787475586,238.77647399902344
2018-06-25,75.0692138671875,96.94437408447266,109.60063934326172,79.07051849365234,51.04328536987305,57.218040466308594,29.324573516845703,235.3408660888672
2018-06-26,74.31893157958984,97.19931030273438,109.38607788085938,78.46208953857422,50.74244689941406,56.916603088378906,29.324573516845703,234.45846557617188
2018-06-27,73.82677459716797,96.24810028076172,108.72450256347656,78.05645751953125,50.04048156738281,55.98912048339844,29.18755531311035,232.95652770996094
2018-06-28,74.56902313232422,96.86690521240234,109.07315826416016,78.81240844726562,50.39146041870117,56.42194366455078,29.308454513549805,229.88699340820312
2018-06-29,74.74650573730469,96.92584228515625,108.48308563232422,78.6648941040039,50.72573471069336,58.3851203918457,29.243974685668945,230.30003356933594
2018-07-02,75.11761474609375,96.38561248779297,108.6976547241211,79.15350341796875,50.52517318725586,57.743614196777344,29.284276962280273,232.308837890625
2018-07-03,75.52098083496094,96.71957397460938,109.70793151855469,79.75273895263672,50.73408889770508,58.32328414916992,29.300405502319336,231.83950805664062
2018-07-05,76.22286987304688,97.10265350341797,111.75528717041016,79.79882049560547,51.51126480102539,59.48263931274414,29.71954917907715,235.14369201660156
2018-07-06,78.19137573242188,97.5643081665039,112.42581939697266,80.5639877319336,51.97925567626953,59.64494323730469,29.91300392150879,235.38775634765625
2018-07-09,78.2881851196289,97.73127746582031,112.69404602050781,81.00648498535156,51.82883071899414,59.90000534057617,29.95330810546875,238.119384765625
2018-07-10,79.7403564453125,98.3795394897461,113.88310241699219,81.17245483398438,52.06281280517578,59.73769760131836,30.170949935913086,239.87474060058594
2018-07-11,76.61011505126953,96.81780242919922,112.8638916015625,80.72071075439453,51.728546142578125,59.011173248291016,29.993610382080078,238.9829864501953
2018-07-12,77.92227935791016,97.84912872314453,114.22283935546875,81.96527862548828,52.3636589050293,61.01299285888672,30.243492126464844,240.3534393310547
2018-07-13,78.75357055664062,97.43659973144531,112.58675384521484,82.70278930664062,52.55586242675781,60.88932800292969,30.251554489135742,242.841064453125
2018-07-16,78.44387817382812,96.42489624023438,111.4781494140625,82.11275482177734,52.30516815185547,60.74247741699219,30.13064956665039,241.22647094726562
2018-07-17,77.75928497314453,97.80986022949219,115.42980194091797,82.57372283935547,52.25502395629883,60.827491760253906,30.348281860351562,234.94656372070312
2018-07-18,76.93612670898438,97.02407836914062,114.25862121582031,82.99778747558594,52.59764862060547,62.57425308227539,30.356334686279297,239.76206970214844
2018-07-19,73.3093490600586,101.36548614501953,112.59568786621094,82.44464874267578,52.23831558227539,62.450592041015625,30.114524841308594,237.42474365234375
2018-07-20,72.4617691040039,99.48944091796875,112.51522064208984,81.55963134765625,52.24666976928711,63.58675765991211,30.090341567993164,237.20883178710938
2018-07-23,72.86112976074219,101.30655670166016,113.21258544921875,81.93761444091797,52.388729095458984,63.56357192993164,29.993610382080078,237.2463836669922
2018-07-24,74.605224609375,101.70928192138672,115.6533203125,86.05846405029297,52.998775482177734,63.77225875854492,30.38858413696289,238.20384216308594
2018-07-25,75.89293670654297,101.69945526123047,114.99172973632812,88.89788055419922,53.89295959472656,64.10460662841797,30.622339248657227,239.23643493652344
2018-07-26,76.56122589111328,101.94500732421875,116.475830078125,87.74552917480469,53.49182891845703,64.34420776367188,30.759376525878906,241.24520874023438
2018-07-27,73.8065185546875,100.92350769042969,117.61126708984375,89.05459594726562,53.057281494140625,64.52970886230469,30.960893630981445,240.2596435546875
2018-07-30,74.53184509277344,100.00021362304688,118.16555786132812,90.36368560791016,54.160377502441406,64.75384521484375,31.10597801208496,238.27896118164062
2018-07-31,75.16758728027344,100.75651550292969,118.4784927368164,91.09197235107422,55.04619216918945,64.84659576416016,32.18611145019531,237.69696044921875
2018-08-01,76.53677368164062,100.18682861328125,118.58578491210938,90.99056243896484,54.7286376953125,64.68428802490234,32.460174560546875,237.83775329589844
2018-08-02,77.52293395996094,99.64659881591797,117.34307098388672,91.70042419433594,54.50300216674805,64.97798919677734,32.2325439453125,240.3816375732422
2018-08-03,78.67208099365234,99.5680160522461,117.96886444091797,92.72373962402344,55.096343994140625,64.40603637695312,32.956050872802734,241.4517364501953
2018-08-06,79.10401153564453,100.49129486083984,118.03146362304688,94.0328140258789,55.338687896728516,64.52197265625,33.36251449584961,241.01995849609375
2018-08-07,76.65900421142578,100.44221496582031,117.53080749511719,93.97750091552734,55.639530181884766,64.60700225830078,33.19993591308594,241.85536193847656
2018-08-08,76.39007568359375,100.13773345947266,117.27153015136719,94.28172302246094,55.73145294189453,64.56834411621094,33.66330337524414,242.94427490234375
2018-08-09,77.80817413330078,99.90199279785156,117.29833221435547,94.20796203613281,55.15483093261719,64.38285827636719,33.32999801635742,245.5538330078125
2018-08-10,78.0771255493164,98.5465087890625,116.89602661132812,94.26327514648438,55.21332931518555,63.45536422729492,33.27309036254883,244.39923095703125
2018-08-13,78.8758316040039,98.0848617553711,116.42218780517578,94.4384536743164,55.75651931762695,63.71815872192383,33.175540924072266,244.91546630859375
2018-08-14,78.17491912841797,98.99833679199219,115.77848052978516,94.96034240722656,55.53924560546875,63.48627853393555,33.09424591064453,247.3280487060547
2018-08-15,79.42185974121094,98.31078338623047,116.60993194580078,95.78534698486328,56.29971694946289,63.24668502807617,33.46006774902344,244.63392639160156
2018-08-16,80.0494384765625,98.69386291503906,118.4427261352539,96.74015045166016,57.536521911621094,63.52492904663086,33.671417236328125,246.97125244140625
2018-08-17,80.53025817871094,98.91974639892578,120.22188568115234,97.84325408935547,57.71201705932617,64.18189239501953,34.216087341308594,246.2484588623047
2018-08-20,79.5685806274414,98.79206848144531,122.37651824951172,98.09354400634766,58.63962173461914,64.58380126953125,34.41119384765625,246.3141632080078
2018-08-21,79.65821075439453,98.821533203125,121.00860595703125,97.3983154296875,57.80393981933594,64.77703094482422,34.27299499511719,245.647705078125
2018-08-22,79.57673645019531,98.90010833740234,120.3470230102539,97.3612289428711,57.69530487060547,64.68428802490234,34.1998291015625,244.75596618652344
2018-08-23,79.17738342285156,97.97682189941406,120.7940444946289,97.16656494140625,57.63679885864258,64.62245178222656,34.30551528930664,245.39427185058594
2018-08-24,79.3811264038086,98.36970520019531,121.54505920410156,98.04718780517578,57.69530487060547,64.73065948486328,34.46809768676758,248.07891845703125
2018-08-27,79.88642120361328,100.6386489868164,121.42806243896484,97.43539428710938,57.65351867675781,64.98571014404297,33.80149841308594,250.70733642578125
2018-08-28,79.26701354980469,100.87438201904297,120.88805389404297,97.50027465820312,57.3526725769043,64.77703094482422,33.7364616394043,252.04966735839844
2018-08-29,79.52782440185547,101.81733703613281,121.37408447265625,97.63932037353516,57.50308609008789,64.6688232421875,33.7364616394043,252.50961303710938
2018-08-30,78.88398742675781,101.17887115478516,121.45506286621094,97.77837371826172,57.2774658203125,64.52970886230469,33.7364616394043,251.93698120117188
2018-08-31,78.22382354736328,101.69945526123047,121.2210693359375,97.93595123291016,57.31924057006836,64.15870666503906,33.752716064453125,252.00267028808594
2018-09-04,77.06652069091797,101.70928192138672,120.34803771972656,96.9811782836914,56.78440856933594,63.810909271240234,33.63077926635742,252.04966735839844
2018-09-05,77.57997131347656,102.16109466552734,122.27405548095703,98.00084686279297,57.344303131103516,63.45536422729492,34.02098846435547,251.23294067382812
2018-09-06,76.3982162475586,102.7406005859375,123.18305206298828,97.6763916015625,57.97943115234375,63.02253341674805,33.96407699584961,253.97384643554688
2018-09-07,76.7486572265625,102.79953002929688,123.58808135986328,99.21519470214844,58.22177505493164,63.20803451538086,34.30551528930664,252.68345642089844
2018-09-10,76.46341705322266,103.26117706298828,123.48907470703125,98.64973449707031,58.12984848022461,63.787715911865234,34.19169998168945,244.63052368164062
2018-09-11,75.94181823730469,103.37905883789062,124.65902709960938,97.92668151855469,57.72873306274414,64.90069580078125,34.39493942260742,245.8643341064453
2018-09-12,75.99072265625,103.90945434570312,125.4240493774414,98.23258209228516,58.38055419921875,65.2562255859375,34.476226806640625,247.39955139160156
2018-09-13,78.50907135009766,105.51045989990234,125.9011001586914,98.79806518554688,59.191158294677734,65.92866516113281,34.83391189575195,250.05560302734375
2018-09-14,77.97931671142578,104.97027587890625,125.54106140136719,98.04718780517578,58.879852294921875,65.8668212890625,34.92333221435547,249.8861083984375
2018-09-17,77.7266845703125,104.08625030517578,125.96406555175781,97.9916000366211,59.25006103515625,65.7972640991211,34.96398162841797,248.52987670898438
2018-09-18,75.4772720336914,104.86222839355469,126.48605346679688,99.07614135742188,59.25006103515625,65.71997833251953,35.37044906616211,247.98353576660156
2018-09-19,74.1814193725586,105.59888458251953,126.41410064697266,98.01939392089844,58.879852294921875,65.61949920654297,35.16722106933594,249.90493774414062
2018-09-20,75.53433227539062,106.05070495605469,127.78205108642578,98.32530975341797,59.55295944213867,66.44650268554688,35.5655517578125,250.90333557128906
2018-09-21,75.19202423095703,106.15873718261719,128.592041015625,98.5663070678711,59.82220458984375,66.05232238769531,35.81755447387695,251.1670684814453
2018-09-24,76.13742065429688,105.91320037841797,126.42304992675781,97.88033294677734,59.55295944213867,65.9209213256836,35.71186828613281,251.8169403076172
2018-09-25,76.43081665039062,106.09981536865234,124.77606201171875,97.98230743408203,59.44357681274414,66.39240264892578,35.59806442260742,248.19073486328125
2018-09-26,76.75682067871094,106.96417999267578,124.34402465820312,98.54777526855469,59.1743278503418,66.78657531738281,35.508644104003906,247.62557983398438
2018-09-27,76.7242202758789,106.41331481933594,124.39807891845703,98.9000244140625,59.50247573852539,66.55471801757812,35.687477111816406,249.26446533203125
2018-09-28,77.08282470703125,106.8854751586914,124.35306549072266,99.4747543334961,59.687583923339844,66.59335327148438,35.82568359375,250.57363891601562
2018-10-01,77.42512512207031,107.50518798828125,125.7210693359375,99.74359893798828,60.183998107910156,66.72474670410156,35.98827362060547,253.4557647705078
2018-10-02,76.79756164550781,107.18058013916016,126.43205261230469,100.07728576660156,60.36909866333008,66.73248291015625,35.947628021240234,254.8968963623047
2018-10-03,78.24827575683594,106.75759887695312,125.12703704833984,100.6891098022461,60.04936218261719,67.59039306640625,36.42724609375,255.15118408203125
2018-10-04,76.4797134399414,105.25259399414062,125.41507720947266,104.74002838134766,59.92316818237305,66.35375213623047,36.33782958984375,252.72108459472656
2018-10-05,76.9198226928711,105.23291015625,125.19005584716797,106.62181091308594,59.763309478759766,66.0909652709961,36.508541107177734,253.54998779296875
2018-10-08,77.270263671875,103.88528442382812,125.45105743408203,107.0296859741211,60.125083923339844,65.89774322509766,36.8093376159668,253.37107849121094
2018-10-09,77.07466888427734,104.98702239990234,125.28005981445312,107.02042388916016,60.86551284790039,65.75862121582031,36.96377944946289,254.40707397460938
2018-10-10,75.8603286743164,102.14419555664062,123.95703125,105.06446838378906,59.275291442871094,65.2253189086914,36.183380126953125,247.78578186035156
